mm,yy,Longitude,Latitude,Temperature
08,2019,  74.50,   23.50,   29.6
08,2019,  74.50,   24.50,   31.0
08,2019,  74.50,   25.50,   32.1
09,2019,  68.50,   19.50,   28.9
09,2019,  68.50,   20.50,   29.2
09,2019,  68.50,   21.50,   30.4
09,2019,  68.50,   22.50,   30.9
09,2019,  68.50,   23.50,   31.3
09,2019,  68.50,   24.50,   31.7
09,2019,  68.50,   25.50,   32.5
09,2019,  69.50,   19.50,   28.0
09,2019,  69.50,   20.50,   28.0
09,2019,  69.50,   21.50,   28.7
09,2019,  69.50,   22.50,   30.0
09,2019,  69.50,   23.50,   30.4
09,2019,  69.50,   24.50,   30.8
09,2019,  69.50,   25.50,   31.3
09,2019,  70.50,   19.50,   29.2
09,2019,  70.50,   20.50,   28.5
09,2019,  70.50,   21.50,   28.1
09,2019,  70.50,   22.50,   28.7
09,2019,  70.50,   23.50,   29.5
09,2019,  70.50,   24.50,   30.2
09,2019,  70.50,   25.50,   30.7
09,2019,  71.50,   19.50,   30.3
09,2019,  71.50,   20.50,   30.3
09,2019,  71.50,   21.50,   29.5
09,2019,  71.50,   22.50,   29.4
09,2019,  71.50,   23.50,   29.8
09,2019,  71.50,   24.50,   30.1
09,2019,  71.50,   25.50,   30.4
09,2019,  72.50,   19.50,   29.9
09,2019,  72.50,   20.50,   29.6
09,2019,  72.50,   21.50,   29.5
09,2019,  72.50,   22.50,   28.8
09,2019,  72.50,   23.50,   28.5
09,2019,  72.50,   24.50,   28.9
09,2019,  72.50,   25.50,   29.4
09,2019,  73.50,   19.50,   30.2
09,2019,  73.50,   20.50,   30.1
09,2019,  73.50,   21.50,   29.5
09,2019,  73.50,   22.50,   29.2
09,2019,  73.50,   23.50,   28.7
09,2019,  73.50,   24.50,   28.5
09,2019,  73.50,   25.50,   29.0
09,2019,  74.50,   19.50,   30.8
09,2019,  74.50,   20.50,   30.3
09,2019,  74.50,   21.50,   30.4
09,2019,  74.50,   22.50,   30.2
09,2019,  74.50,   23.50,   29.9
09,2019,  74.50,   24.50,   30.0
09,2019,  74.50,   25.50,   29.5
10,2019,  68.50,   19.50,   32.1
10,2019,  68.50,   20.50,   32.1
10,2019,  68.50,   21.50,   31.7
10,2019,  68.50,   22.50,   31.2
10,2019,  68.50,   23.50,   30.8
10,2019,  68.50,   24.50,   30.9
10,2019,  68.50,   25.50,   30.8
10,2019,  69.50,   19.50,   32.3
10,2019,  69.50,   20.50,   32.2
10,2019,  69.50,   21.50,   32.1
10,2019,  69.50,   22.50,   31.7
10,2019,  69.50,   23.50,   31.5
10,2019,  69.50,   24.50,   31.8
10,2019,  69.50,   25.50,   32.1
10,2019,  70.50,   19.50,   32.3
10,2019,  70.50,   20.50,   32.4
10,2019,  70.50,   21.50,   32.2
10,2019,  70.50,   22.50,   31.7
10,2019,  70.50,   23.50,   31.6
10,2019,  70.50,   24.50,   32.0
10,2019,  70.50,   25.50,   32.2
10,2019,  71.50,   19.50,   32.2
10,2019,  71.50,   20.50,   32.5
10,2019,  71.50,   21.50,   32.4
10,2019,  71.50,   22.50,   32.1
10,2019,  71.50,   23.50,   32.0
10,2019,  71.50,   24.50,   32.2
10,2019,  71.50,   25.50,   32.4
10,2019,  72.50,   19.50,   32.1
10,2019,  72.50,   20.50,   32.5
10,2019,  72.50,   21.50,   32.4
10,2019,  72.50,   22.50,   32.0
10,2019,  72.50,   23.50,   31.7
10,2019,  72.50,   24.50,   32.0
10,2019,  72.50,   25.50,   32.4
10,2019,  73.50,   19.50,   32.0
10,2019,  73.50,   20.50,   32.5
10,2019,  73.50,   21.50,   32.3
10,2019,  73.50,   22.50,   31.8
10,2019,  73.50,   23.50,   31.4
10,2019,  73.50,   24.50,   31.6
10,2019,  73.50,   25.50,   31.8
10,2019,  74.50,   19.50,   31.3
10,2019,  74.50,   20.50,   31.9
10,2019,  74.50,   21.50,   32.1
10,2019,  74.50,   22.50,   31.8
10,2019,  74.50,   23.50,   31.7
10,2019,  74.50,   24.50,   31.8
10,2019,  74.50,   25.50,   31.6
11,2019,  68.50,   19.50,   31.0
11,2019,  68.50,   20.50,   30.5
11,2019,  68.50,   21.50,   30.2
11,2019,  68.50,   22.50,   30.0
11,2019,  68.50,   23.50,   30.2
