mm,yy,Longitude,Latitude,Temperature
08,2010,  68.50,   19.50,   23.3
08,2010,  68.50,   20.50,   23.5
08,2010,  68.50,   21.50,   23.8
08,2010,  68.50,   22.50,   23.8
08,2010,  68.50,   23.50,   23.8
08,2010,  68.50,   24.50,   24.3
08,2010,  68.50,   25.50,   24.9
08,2010,  69.50,   19.50,   23.5
08,2010,  69.50,   20.50,   23.5
08,2010,  69.50,   21.50,   23.7
08,2010,  69.50,   22.50,   23.7
08,2010,  69.50,   23.50,   23.6
08,2010,  69.50,   24.50,   24.1
08,2010,  69.50,   25.50,   24.9
08,2010,  70.50,   19.50,   23.3
08,2010,  70.50,   20.50,   23.6
08,2010,  70.50,   21.50,   23.9
08,2010,  70.50,   22.50,   23.9
08,2010,  70.50,   23.50,   24.0
08,2010,  70.50,   24.50,   24.4
08,2010,  70.50,   25.50,   25.0
08,2010,  71.50,   19.50,   22.9
08,2010,  71.50,   20.50,   23.5
08,2010,  71.50,   21.50,   23.8
08,2010,  71.50,   22.50,   23.8
08,2010,  71.50,   23.50,   23.7
08,2010,  71.50,   24.50,   24.1
08,2010,  71.50,   25.50,   24.7
08,2010,  72.50,   19.50,   23.0
08,2010,  72.50,   20.50,   23.6
08,2010,  72.50,   21.50,   24.1
08,2010,  72.50,   22.50,   24.2
08,2010,  72.50,   23.50,   24.2
08,2010,  72.50,   24.50,   24.8
08,2010,  72.50,   25.50,   25.4
08,2010,  73.50,   19.50,   22.3
08,2010,  73.50,   20.50,   23.1
08,2010,  73.50,   21.50,   23.7
08,2010,  73.50,   22.50,   23.9
08,2010,  73.50,   23.50,   24.1
08,2010,  73.50,   24.50,   24.7
08,2010,  73.50,   25.50,   25.4
08,2010,  74.50,   19.50,   22.5
08,2010,  74.50,   20.50,   22.8
08,2010,  74.50,   21.50,   23.3
08,2010,  74.50,   22.50,   23.5
08,2010,  74.50,   23.50,   23.8
08,2010,  74.50,   24.50,   24.5
08,2010,  74.50,   25.50,   25.4
09,2010,  68.50,   19.50,   23.2
09,2010,  68.50,   20.50,   23.1
09,2010,  68.50,   21.50,   23.8
09,2010,  68.50,   22.50,   24.0
09,2010,  68.50,   23.50,   24.4
09,2010,  68.50,   24.50,   24.4
09,2010,  68.50,   25.50,   24.4
09,2010,  69.50,   19.50,   22.8
09,2010,  69.50,   20.50,   22.9
09,2010,  69.50,   21.50,   23.4
09,2010,  69.50,   22.50,   24.1
09,2010,  69.50,   23.50,   24.2
09,2010,  69.50,   24.50,   24.7
09,2010,  69.50,   25.50,   24.7
09,2010,  70.50,   19.50,   22.3
09,2010,  70.50,   20.50,   22.0
09,2010,  70.50,   21.50,   22.2
09,2010,  70.50,   22.50,   22.9
09,2010,  70.50,   23.50,   23.7
09,2010,  70.50,   24.50,   24.0
09,2010,  70.50,   25.50,   24.4
09,2010,  71.50,   19.50,   22.5
09,2010,  71.50,   20.50,   22.3
09,2010,  71.50,   21.50,   21.9
09,2010,  71.50,   22.50,   22.2
09,2010,  71.50,   23.50,   22.8
09,2010,  71.50,   24.50,   23.5
09,2010,  71.50,   25.50,   24.0
09,2010,  72.50,   19.50,   22.2
09,2010,  72.50,   20.50,   22.8
09,2010,  72.50,   21.50,   22.9
09,2010,  72.50,   22.50,   22.1
09,2010,  72.50,   23.50,   22.6
09,2010,  72.50,   24.50,   23.1
09,2010,  72.50,   25.50,   23.8
09,2010,  73.50,   19.50,   22.1
09,2010,  73.50,   20.50,   22.4
09,2010,  73.50,   21.50,   22.8
09,2010,  73.50,   22.50,   22.3
09,2010,  73.50,   23.50,   22.0
09,2010,  73.50,   24.50,   22.4
09,2010,  73.50,   25.50,   23.0
09,2010,  74.50,   19.50,   22.4
09,2010,  74.50,   20.50,   22.1
09,2010,  74.50,   21.50,   22.4
09,2010,  74.50,   22.50,   22.9
09,2010,  74.50,   23.50,   22.1
09,2010,  74.50,   24.50,   22.0
09,2010,  74.50,   25.50,   22.1
10,2010,  68.50,   19.50,   22.1
10,2010,  68.50,   20.50,   22.2
10,2010,  68.50,   21.50,   22.3
10,2010,  68.50,   22.50,   22.2
10,2010,  68.50,   23.50,   22.0
10,2010,  68.50,   24.50,   22.5
10,2010,  68.50,   25.50,   22.9
10,2010,  69.50,   19.50,   22.9
10,2010,  69.50,   20.50,   23.1
10,2010,  69.50,   21.50,   23.1
10,2010,  69.50,   22.50,   22.7
10,2010,  69.50,   23.50,   22.5
10,2010,  69.50,   24.50,   22.9
10,2010,  69.50,   25.50,   23.2
10,2010,  70.50,   19.50,   22.8
10,2010,  70.50,   20.50,   23.1
10,2010,  70.50,   21.50,   23.2
10,2010,  70.50,   22.50,   22.8
10,2010,  70.50,   23.50,   22.5
10,2010,  70.50,   24.50,   22.9
10,2010,  70.50,   25.50,   23.1
10,2010,  71.50,   19.50,   22.7
10,2010,  71.50,   20.50,   23.0
10,2010,  71.50,   21.50,   23.0
10,2010,  71.50,   22.50,   22.6
10,2010,  71.50,   23.50,   22.2
10,2010,  71.50,   24.50,   22.3
10,2010,  71.50,   25.50,   22.7
10,2010,  72.50,   19.50,   22.2
10,2010,  72.50,   20.50,   22.4
10,2010,  72.50,   21.50,   22.3
10,2010,  72.50,   22.50,   21.9
10,2010,  72.50,   23.50,   21.6
10,2010,  72.50,   24.50,   21.8
10,2010,  72.50,   25.50,   22.2
10,2010,  73.50,   19.50,   22.3
10,2010,  73.50,   20.50,   22.4
10,2010,  73.50,   21.50,   22.3
10,2010,  73.50,   22.50,   22.0
10,2010,  73.50,   23.50,   21.8
10,2010,  73.50,   24.50,   22.1
10,2010,  73.50,   25.50,   22.4
10,2010,  74.50,   19.50,   21.9
10,2010,  74.50,   20.50,   22.2
10,2010,  74.50,   21.50,   22.2
10,2010,  74.50,   22.50,   21.7
10,2010,  74.50,   23.50,   21.2
10,2010,  74.50,   24.50,   21.3
10,2010,  74.50,   25.50,   21.8
11,2010,  68.50,   19.50,   18.9
11,2010,  68.50,   20.50,   17.9
11,2010,  68.50,   21.50,   18.0
11,2010,  68.50,   22.50,   17.6
11,2010,  68.50,   23.50,   17.5
11,2010,  68.50,   24.50,   17.2
11,2010,  68.50,   25.50,   16.8
11,2010,  69.50,   19.50,   20.6
11,2010,  69.50,   20.50,   20.1
11,2010,  69.50,   21.50,   19.3
11,2010,  69.50,   22.50,   19.4
11,2010,  69.50,   23.50,   18.6
11,2010,  69.50,   24.50,   18.3
11,2010,  69.50,   25.50,   17.7
11,2010,  70.50,   19.50,   21.9
11,2010,  70.50,   20.50,   21.2
11,2010,  70.50,   21.50,   21.2
11,2010,  70.50,   22.50,   20.8
11,2010,  70.50,   23.50,   20.9
11,2010,  70.50,   24.50,   19.7
11,2010,  70.50,   25.50,   18.8
11,2010,  71.50,   19.50,   22.1
11,2010,  71.50,   20.50,   21.7
11,2010,  71.50,   21.50,   21.1
11,2010,  71.50,   22.50,   21.2
11,2010,  71.50,   23.50,   20.7
11,2010,  71.50,   24.50,   20.6
11,2010,  71.50,   25.50,   19.4
11,2010,  72.50,   19.50,   21.6
11,2010,  72.50,   20.50,   22.2
11,2010,  72.50,   21.50,   21.5
11,2010,  72.50,   22.50,   20.2
11,2010,  72.50,   23.50,   20.0
11,2010,  72.50,   24.50,   19.6
11,2010,  72.50,   25.50,   19.7
11,2010,  73.50,   19.50,   19.6
11,2010,  73.50,   20.50,   20.0
11,2010,  73.50,   21.50,   20.4
11,2010,  73.50,   22.50,   20.0
11,2010,  73.50,   23.50,   19.0
11,2010,  73.50,   24.50,   19.0
11,2010,  73.50,   25.50,   18.7
11,2010,  74.50,   19.50,   19.6
11,2010,  74.50,   20.50,   20.0
11,2010,  74.50,   21.50,   20.9
11,2010,  74.50,   22.50,   21.7
11,2010,  74.50,   23.50,   21.0
11,2010,  74.50,   24.50,   20.7
11,2010,  74.50,   25.50,   20.7
12,2010,  68.50,   19.50,   17.7
12,2010,  68.50,   20.50,   17.5
12,2010,  68.50,   21.50,   16.2
12,2010,  68.50,   22.50,   14.6
12,2010,  68.50,   23.50,   13.1
12,2010,  68.50,   24.50,   12.1
12,2010,  68.50,   25.50,   11.4
12,2010,  69.50,   19.50,   17.2
12,2010,  69.50,   20.50,   16.8
12,2010,  69.50,   21.50,   15.6
12,2010,  69.50,   22.50,   14.2
12,2010,  69.50,   23.50,   12.6
12,2010,  69.50,   24.50,   11.7
12,2010,  69.50,   25.50,   11.0
12,2010,  70.50,   19.50,   17.1
12,2010,  70.50,   20.50,   16.7
12,2010,  70.50,   21.50,   15.1
12,2010,  70.50,   22.50,   13.5
12,2010,  70.50,   23.50,   12.0
12,2010,  70.50,   24.50,   11.1
12,2010,  70.50,   25.50,   10.5
12,2010,  71.50,   19.50,   16.8
12,2010,  71.50,   20.50,   16.3
12,2010,  71.50,   21.50,   14.9
12,2010,  71.50,   22.50,   13.2
12,2010,  71.50,   23.50,   11.8
12,2010,  71.50,   24.50,   11.1
12,2010,  71.50,   25.50,   10.6
12,2010,  72.50,   19.50,   15.6
12,2010,  72.50,   20.50,   15.8
12,2010,  72.50,   21.50,   15.4
12,2010,  72.50,   22.50,   14.4
12,2010,  72.50,   23.50,   13.4
12,2010,  72.50,   24.50,   12.6
12,2010,  72.50,   25.50,   11.7
12,2010,  73.50,   19.50,   14.9
12,2010,  73.50,   20.50,   14.9
12,2010,  73.50,   21.50,   14.4
12,2010,  73.50,   22.50,   13.8
12,2010,  73.50,   23.50,   13.4
12,2010,  73.50,   24.50,   12.9
12,2010,  73.50,   25.50,   12.5
12,2010,  74.50,   19.50,   17.6
12,2010,  74.50,   20.50,   16.8
12,2010,  74.50,   21.50,   15.9
12,2010,  74.50,   22.50,   15.1
12,2010,  74.50,   23.50,   14.1
12,2010,  74.50,   24.50,   13.7
12,2010,  74.50,   25.50,   13.2
